LOCATION_ID,SAMPLE_DATE,ANALYTICAL_METHOD,PARAMETER_NAME,PARAMETER_CODE,ANALYSIS_TYPE_CODE,SAMPLE_PURPOSE,FIELD_PREPARATION_CODE,DETECT_FLAG,REPORT_RESULT,REPORT_METHOD_DETECTION_LIMIT,REPORT_DETECTION_LIMIT,,,REPORT_UNITS,DILUTION_FACTOR,SAMPLE_TYPE,LAB_QUALIFIER,VALIDATION_QUALIFIER,VALIDATION_REASON_CODES,BEST_VALUE_FLAG,LAB_ID,FIELD_SAMPLE_ID,SAMPLE_USAGE_CODE,SAMPLING_PLAN_NAME,CHAIN_OF_CUSTODY_NO,SAMPLE_TIME,,,,
MCOI-6,11/02/2012,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,9.69,3.06,10.2,,,ug/L,1,WG,J,J,J_LAB,Y,GELC,CAMO-13-24239,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-267,12:03,,,,"MCOI-641215Dioxane[1,4-]9.69CAMO-13-2423912:03"
MCOI-6,05/08/2013,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,Y,22,0.16,1,,,ug/L,,WG,,NQ,,,ALSK,MCOI-6-5-8-13-DIOX,,,,12:11,,,,"MCOI-641402Dioxane[1,4-]22MCOI-6-5-8-13-DIOX12:11"
MCOI-6,05/08/2013,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,7.57,3.16,10.5,,,ug/L,1,WG,J,J,J_LAB,Y,GELC,CAMO-13-30573,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-823,12:13,,,,"MCOI-641402Dioxane[1,4-]7.57CAMO-13-3057312:13"
MCOI-6,11/07/2013,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,9.57,3,10,,,ug/L,1,WG,J,J,J_LAB,Y,GELC,CAMO-14-45744,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2426,13:19,,,,"MCOI-641585Dioxane[1,4-]9.57CAMO-14-4574413:19"
MCOI-6,05/13/2014,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,Y,14,0.1,0.36,,,UG/L,,WG,,NQ,,,PARA,MCOI-6-5-13-14-LLDiox,,,,12:23,,,,"MCOI-641772Dioxane[1,4-]14MCOI-6-5-13-14-LLDiox12:23"
MCOI-6,11/07/2014,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,9.33,3,10,,,ug/L,1,WG,J,J,J_LAB,Y,GELC,CAMO-15-90208,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-262,11:53,,,,"MCOI-641950Dioxane[1,4-]9.33CAMO-15-9020811:53"
MCOI-6,05/05/2015,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,F,Y,13,0.098,0.34,,,UG/L,,WG,,NQ,,,PARA,MCOI-6-5-5-15-DIOX,,,,11:20,,,,"MCOI-642129Dioxane[1,4-]13MCOI-6-5-5-15-DIOX11:20"
MCOI-6,11/06/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,8.14,1.56,5.21,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-106095,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-286,12:46,,,,"MCOI-642314Dioxane[1,4-]8.14CAMO-16-10609512:46"
MCOI-6,05/05/2016,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,Y,14,0.39,1.4,,,UG/L,,WG,,NQ,,,ALSFC,MCOI-6-5-5-16-DIOX,,,,14:05,,,,"MCOI-642495Dioxane[1,4-]14MCOI-6-5-5-16-DIOX14:05"
MCOI-6,07/25/2016,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,Y,16,0.098,0.34,,,UG/L,,WG,,NQ,,,ALSFC,MCOI-6-7-25-16-DIOX,,,,12:39,,,,"MCOI-642576Dioxane[1,4-]16MCOI-6-7-25-16-DIOX12:39"
MCOI-6,11/08/2016,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,Y,9.61,3.33,11.1,,,ug/L,1,WG,J,J,J_LAB,Y,GELC,CAMO-17-127223,INV,Mort/Sandia_Mort MY2017 Q1,2017-396,13:34,,,,"MCOI-642682Dioxane[1,4-]9.61CAMO-17-12722313:34"
R-1,07/06/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,1,,,,ug/L,1,WG,U,UJ,SWQ5,Y,GELC,GU060600G01R01,,,166712,10:25,,,,"R-138904Dioxane[1,4-]10GU060600G01R0110:25"
R-1,10/26/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.2,1.02,,,,ug/L,1,WG,U,UJ,SWQ5,Y,GELC,GU061000G01R01,,,175118,14:40,,,,"R-139016Dioxane[1,4-]10.2GU061000G01R0114:40"
R-1,03/07/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,1.06,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU070200G01R01,,,182055,10:46,,,,"R-139148Dioxane[1,4-]10.6GU070200G01R0110:46"
R-1,06/11/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.9,1.19,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU070600G01R01,,,187706,11:51,,,,"R-139244Dioxane[1,4-]11.9GU070600G01R0111:51"
R-1,08/13/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,1.05,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU070800G01R01,,,191539,12:21,,,,"R-139307Dioxane[1,4-]10.5GU070800G01R0112:21"
R-1,08/15/2008,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.4,1,10,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-08-14505,SCR,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1696,13:55,,,,"R-139675Dioxane[1,4-]10.4CAMO-08-1450513:55"
R-1,08/13/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,2.1,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-09-9549,SCR,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2877,16:00,,,,"R-140038Dioxane[1,4-]10.5CAMO-09-954916:00"
R-1,02/11/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,2.1,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-10-9329,SCR,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1816,13:21,,,,"R-140220Dioxane[1,4-]10.5CAMO-10-932913:21"
R-1,07/13/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,2.2,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-10-22844,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3684,14:15,,,,"R-140372Dioxane[1,4-]10.9CAMO-10-2284414:15"
R-1,11/18/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-12-1474,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-383,15:06,,,,"R-140865Dioxane[1,4-]10CAMO-12-147415:06"
R-1,11/18/2013,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.4,3.41,11.4,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-14-45745,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2506,13:39,,,,"R-141596Dioxane[1,4-]11.4CAMO-14-4574513:39"
R-1,11/20/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,5.21,1.56,5.21,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-16-106096,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-389,11:54,,,,"R-142328Dioxane[1,4-]5.21CAMO-16-10609611:54"
R-1,11/15/2016,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-17-127224,INV,Mort/Sandia_Mort MY2017 Q1,2017-469,10:47,,,,"R-142689Dioxane[1,4-]10CAMO-17-12722410:47"
R-11,07/10/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.2,1.02,,,,ug/L,1,WG,U,UJ,SWQ1,Y,GELC,GU060600G11R01,,,166965,09:48,,,,"R-1138908Dioxane[1,4-]10.2GU060600G11R0109:48"
R-11,10/10/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.8,1.08,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU061000G11R01,,,173943,13:33,,,,"R-1139000Dioxane[1,4-]10.8GU061000G11R0113:33"
R-11,02/13/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,1.09,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU070200G11R01,,,180796,09:56,,,,"R-1139126Dioxane[1,4-]10.9GU070200G11R0109:56"
R-11,06/13/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.2,1.02,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU070600G11R01,,,187921,10:26,,,,"R-1139246Dioxane[1,4-]10.2GU070600G11R0110:26"
R-11,08/17/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,1,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU070800G11R01,,,191952,12:49,,,,"R-1139311Dioxane[1,4-]10GU070800G11R0112:49"
R-11,11/07/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,1.1,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CASA-08-7436,IGMP,Sandia Canyon Water IGMP NOV 07,08-136,16:35,,,,"R-1139393Dioxane[1,4-]10.6CASA-08-743616:35"
R-11,02/06/2008,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,1.1,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CASA-08-10545,SCR,Sandia Watershed GW Sampling Q3 Feb. 2008,08-591,14:40,,,,"R-1139484Dioxane[1,4-]10.9CASA-08-1054514:40"
R-11,05/12/2008,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,1,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CASA-08-12871,SCR,Sandia Watershed Sampling Q4 May 2008,08-1122,11:25,,,,"R-1139580Dioxane[1,4-]10CASA-08-1287111:25"
R-11,08/10/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.4,2.1,10,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CASA-09-10366,SCR,"Sandia Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2825,13:00,,,,"R-1140035Dioxane[1,4-]10.4CASA-09-1036613:00"
R-11,01/29/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,2.1,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CASA-10-9459,SCR,"Sandia Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1501,12:10,,,,"R-1140207Dioxane[1,4-]10.5CASA-10-945912:10"
R-11,07/08/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.4,2.1,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CASA-10-22657,INV,"Sandia Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3621,12:50,,,,"R-1140367Dioxane[1,4-]10.4CASA-10-2265712:50"
R-11,11/16/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,3.3,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CASA-12-1379,SCR,"Sandia Watershed Sampling Q1, November 2011, Interim Plan 2011",12-365,10:27,,,,"R-1140863Dioxane[1,4-]10.9CASA-12-137910:27"
R-11,05/13/2013,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,N,0.16,0.16,1,,,ug/L,,WG,U,U,,,ALSK,R-11-5-13-13-DIOX,,,,13:53,,,,"R-1141407Dioxane[1,4-]0.16R-11-5-13-13-DIOX13:53"
R-11,05/08/2014,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,N,0.1,0.1,0.36,,,UG/L,,WG,U,U,,,PARA,R-11-5-8-14-LLDiox,,,,13:05,,,,"R-1141767Dioxane[1,4-]0.1R-11-5-8-14-LLDiox13:05"
R-11,05/14/2015,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,N,0.098,0.098,0.34,,,UG/L,,WG,U,U,,,PARA,R-11-5-14-15-DIOX,,,,11:51,,,,"R-1142138Dioxane[1,4-]0.098R-11-5-14-15-DIOX11:51"
R-11,11/11/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,5.1,1.53,5.1,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CASA-16-106240,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Sandia Canyon,2016-315,11:28,,,,"R-1142319Dioxane[1,4-]5.1CASA-16-10624011:28"
R-11,05/17/2016,SW-846:8270D_SIM,"Dioxane[1,4-]",123-91-1,,REG,UF,N,0.1,0.1,0.36,,,UG/L,,WG,U,U,,,ALSFC,R-11-5-17-16-DIOX,,,,14:06,,,,"R-1142507Dioxane[1,4-]0.1R-11-5-17-16-DIOX14:06"
R-13,02/02/2006,SW-846:8260B,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,50,20,,,,ug/L,1,WG,U,UJ,VWQ5,Y,GELC,GU06010G13R01,,,155319,12:22,,,,"R-1338750Dioxane[1,4-]50GU06010G13R0112:22"
R-13,07/03/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.8,1.08,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU060600G13R01,,,166561,11:10,,,,"R-1338901Dioxane[1,4-]10.8GU060600G13R0111:10"
R-13,10/25/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,1.06,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU061000G13R01,,,175024,10:36,,,,"R-1339015Dioxane[1,4-]10.6GU061000G13R0110:36"
R-13,02/28/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,1.05,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU070200G13R01,,,181695,12:45,,,,"R-1339141Dioxane[1,4-]10.5GU070200G13R0112:45"
R-13,06/12/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,1.05,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU070600G13R01,,,187795,10:12,,,,"R-1339245Dioxane[1,4-]10.5GU070600G13R0110:12"
R-13,08/16/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,1.05,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU070800G13R01,,,191858,10:13,,,,"R-1339310Dioxane[1,4-]10.5GU070800G13R0110:13"
R-13,08/14/2008,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,1.1,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-08-14532,SCR,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1684,10:35,,,,"R-1339674Dioxane[1,4-]10.9CAMO-08-1453210:35"
R-13,08/06/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,2.1,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-09-9558,SCR,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2806,11:30,,,,"R-1340031Dioxane[1,4-]10.6CAMO-09-955811:30"
R-13,02/11/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.4,2.3,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-10-9343,SCR,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1816,10:35,,,,"R-1340220Dioxane[1,4-]11.4CAMO-10-934310:35"
R-13,07/13/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11,2.2,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-10-22848,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3666,13:10,,,,"R-1340372Dioxane[1,4-]11CAMO-10-2284813:10"
R-13,11/22/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.1,3.3,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-12-1480,SCR,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-421,10:58,,,,"R-1340869Dioxane[1,4-]11.1CAMO-12-148010:58"
R-13,11/10/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,5.15,1.55,5.15,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-16-106097,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-313,13:14,,,,"R-1342318Dioxane[1,4-]5.15CAMO-16-10609713:14"
R-14 S1,06/26/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,1.05,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU06060G14R101,,,166174,11:17,,,,"R-14 S138894Dioxane[1,4-]10.5GU06060G14R10111:17"
R-14 S1,10/23/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.1,1.11,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU06100G14R101,,,174877,10:30,,,,"R-14 S139013Dioxane[1,4-]11.1GU06100G14R10110:30"
R-14 S1,03/01/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,1.06,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU07020G14R101,,,181844,14:33,,,,"R-14 S139142Dioxane[1,4-]10.6GU07020G14R10114:33"
R-14 S1,06/05/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.2,1.02,,,,ug/L,1,WG,U,UJ,SV16,Y,GELC,GU07050G14R101,,,187316,08:58,,,,"R-14 S139238Dioxane[1,4-]10.2GU07050G14R10108:58"
R-14 S1,08/14/2007,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.5,1.15,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU07080G14R101,,,191858,11:06,,,,"R-14 S139308Dioxane[1,4-]11.5GU07080G14R10111:06"
R-14 S1,08/20/2008,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.1,1,10,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-08-14506,SCR,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1730,10:45,,,,"R-14 S139680Dioxane[1,4-]10.1CAMO-08-1450610:45"
R-14 S1,02/18/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,1.1,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-09-2862,SCR,"Mortandad Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-941,14:08,,,,"R-14 S139862Dioxane[1,4-]10.9CAMO-09-286214:08"
R-14 S1,05/07/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,12.3,1.2,12,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-09-8207,SCR,"Mortandad Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1789,15:21,,,,"R-14 S139940Dioxane[1,4-]12.3CAMO-09-820715:21"
R-14 S1,08/07/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11,2.2,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-09-9571,SCR,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2820,11:40,,,,"R-14 S140032Dioxane[1,4-]11CAMO-09-957111:40"
R-14 S1,11/04/2009,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.9,2.2,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-10-3215,SCR,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-369,11:22,,,,"R-14 S140121Dioxane[1,4-]10.9CAMO-10-321511:22"
R-14 S1,02/03/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.8,2.2,11,,,ug/L,1,WG,U,UJ,SV7c,Y,GELC,CAMO-10-9333,SCR,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1614,10:12,,,,"R-14 S140212Dioxane[1,4-]10.8CAMO-10-933310:12"
R-14 S1,07/01/2010,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,2,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-10-22851,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3543,10:10,,,,"R-14 S140360Dioxane[1,4-]10CAMO-10-2285110:10"
R-14 S1,05/18/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.5,2.1,11,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-11-10729,SCR,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2454,09:58,,,,"R-14 S140681Dioxane[1,4-]10.5CAMO-11-1072909:58"
R-14 S1,08/03/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-11-24652,SCR,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3026,12:26,,,,"R-14 S140758Dioxane[1,4-]10CAMO-11-2465212:26"
R-14 S1,11/08/2011,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-12-1526,SCR,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-296,13:57,,,,"R-14 S140855Dioxane[1,4-]10CAMO-12-152613:57"
R-14 S1,05/29/2012,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-12-14044,INV,Mortandad (MDA C) Q3 Watershed Sampling,12-1322,10:50,,,,"R-14 S141058Dioxane[1,4-]10CAMO-12-1404410:50"
R-14 S1,11/05/2012,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-13-24276,INV,Mortandad/Sandia (MDA C and GS Monitoring) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-271,10:09,,,,"R-14 S141218Dioxane[1,4-]10CAMO-13-2427610:09"
R-14 S1,05/14/2013,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,11.1,3.33,11.1,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-13-30613,INV,Mortandad/Sandia (MDA C and GS Monitoring) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-846,11:39,,,,"R-14 S141408Dioxane[1,4-]11.1CAMO-13-3061311:39"
R-14 S1,11/05/2013,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-14-45689,INV,Mortandad/Sandia (MDA C and GS Monitoring) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2393,11:33,,,,"R-14 S141583Dioxane[1,4-]10CAMO-14-4568911:33"
R-14 S1,05/06/2014,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-14-75543,INV,Mortandad/Sandia (MDA C and GS Investigation) MY2014 Q3 Watershed Sampling,2014-3353,9:45,,,,"R-14 S141765Dioxane[1,4-]10CAMO-14-755439:45"
R-14 S1,11/12/2014,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,3.19,10.6,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-15-90281,INV,Mortandad (MDA C and General Surveillance) MY2015 Q1 Watershed Sampling,2015-297,10:24,,,,"R-14 S141955Dioxane[1,4-]10.6CAMO-15-9028110:24"
R-14 S1,05/07/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-15-95776,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1176,15:09,,,,"R-14 S142131Dioxane[1,4-]10CAMO-15-9577615:09"
R-14 S1,11/19/2015,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,5.32,1.6,5.32,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-16-106098,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-381,10:30,,,,"R-14 S142327Dioxane[1,4-]5.32CAMO-16-10609810:30"
R-14 S1,05/18/2016,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-16-115250,INV,Mortandad/Sandia Q3 MY2016,2016-1232,12:22,,,,"R-14 S142508Dioxane[1,4-]10CAMO-16-11525012:22"
R-14 S1,11/09/2016,SW-846:8270D,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10,3,10,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,CAMO-17-127226,INV,Mort/Sandia_Mort MY2017 Q1,2017-433,10:07,,,,"R-14 S142683Dioxane[1,4-]10CAMO-17-12722610:07"
R-15,07/03/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.4,1.04,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU060600G15R01,,,166561,10:50,,,,"R-1538901Dioxane[1,4-]10.4GU060600G15R0110:50"
R-15,10/24/2006,SW-846:8270C,"Dioxane[1,4-]",123-91-1,INIT,REG,UF,N,10.6,1.06,,,,ug/L,1,WG,U,U,U_LAB,Y,GELC,GU061000G15R01,,,174980,13:13,,,,"R-1539014Dioxane[1,4-]10.6GU061000G15R0113:13"
